entity_id,state,created
sensor.total_house_power,1502.69,2020-04-16 20:08:10.005294
sensor.total_house_power,1304.25,2020-04-16 20:08:11.005410
sensor.total_house_power,723.22,2020-04-16 20:08:12.005902
sensor.total_house_power,1498.50,2020-04-16 20:08:14.005676
sensor.total_house_power,854.45,2020-04-16 20:08:16.004530
sensor.total_house_power,999.00,2020-04-16 20:08:18.005709
sensor.total_house_power,1501.57,2020-04-16 20:08:18.933708
sensor.total_house_power,1223.10,2020-04-16 20:08:23.005218
sensor.total_house_power,1498.89,2020-04-16 20:08:23.895622
sensor.total_house_power,1023.59,2020-04-16 20:08:25.003960
sensor.total_house_power,716.98,2020-04-16 20:08:26.008973
sensor.total_house_power,1458.12,2020-04-16 20:08:28.004553
sensor.total_house_power,2077.94,2020-04-16 20:08:29.005791
sensor.total_house_power,1117.91,2020-04-16 20:08:30.009021
sensor.total_house_power,2861.46,2020-04-16 20:08:31.004295
sensor.total_house_power,3563.99,2020-04-16 20:08:32.004283
sensor.total_house_power,9917.23,2020-04-16 20:08:33.004892
sensor.total_house_power,8078.84,2020-04-16 20:08:34.015054
sensor.total_house_power,6348.33,2020-04-16 20:08:35.005654
sensor.total_house_power,5999.19,2020-04-16 20:08:36.011281
sensor.total_house_power,6371.33,2020-04-16 20:08:38.007054
sensor.total_house_power,5574.82,2020-04-16 20:08:39.886056
sensor.total_house_power,6231.33,2020-04-16 20:08:42.010004
sensor.total_house_power,5662.14,2020-04-16 20:08:45.005519
sensor.total_house_power,6354.28,2020-04-16 20:08:46.887036
sensor.total_house_power,5564.94,2020-04-16 20:08:49.004233
sensor.total_house_power,5886.65,2020-04-16 20:08:50.893461
sensor.total_house_power,6342.52,2020-04-16 20:08:51.915340
sensor.total_house_power,6112.96,2020-04-16 20:08:53.007609
sensor.total_house_power,5566.54,2020-04-16 20:08:54.005436
sensor.total_house_power,6154.33,2020-04-16 20:08:56.004560
sensor.total_house_power,6344.47,2020-04-16 20:08:57.010524
sensor.total_house_power,5808.96,2020-04-16 20:08:57.911873
sensor.total_house_power,5570.64,2020-04-16 20:08:59.003411
sensor.total_house_power,6353.48,2020-04-16 20:09:00.901935
sensor.total_house_power,5566.62,2020-04-16 20:09:02.888206
sensor.total_house_power,5804.06,2020-04-16 20:09:04.892776
sensor.total_house_power,6352.24,2020-04-16 20:09:06.004405
sensor.total_house_power,6048.31,2020-04-16 20:09:07.003570
sensor.total_house_power,5577.04,2020-04-16 20:09:09.003603
sensor.total_house_power,6067.48,2020-04-16 20:09:09.900344
sensor.total_house_power,6354.57,2020-04-16 20:09:11.003954
sensor.total_house_power,6021.15,2020-04-16 20:09:12.004607
sensor.total_house_power,5566.81,2020-04-16 20:09:12.911045
sensor.total_house_power,6310.72,2020-04-16 20:09:14.911418
sensor.total_house_power,5653.61,2020-04-16 20:09:16.965601
sensor.total_house_power,5759.98,2020-04-16 20:09:19.005499
sensor.total_house_power,6353.37,2020-04-16 20:09:20.032248
sensor.total_house_power,5633.71,2020-04-16 20:09:22.907252
sensor.total_house_power,5989.96,2020-04-16 20:09:24.005571
sensor.total_house_power,6354.43,2020-04-16 20:09:24.932538
sensor.total_house_power,5678.29,2020-04-16 20:09:26.935625
sensor.total_house_power,1508.01,2020-04-16 20:09:29.940929
sensor.total_house_power,944.42,2020-04-16 20:09:31.004233
sensor.total_house_power,716.00,2020-04-16 20:09:32.003659
sensor.total_house_power,1502.85,2020-04-16 20:09:34.005205
sensor.total_house_power,717.25,2020-04-16 20:09:36.006263
sensor.total_house_power,1055.57,2020-04-16 20:09:38.004826
sensor.total_house_power,1503.74,2020-04-16 20:09:39.004039
sensor.total_house_power,805.45,2020-04-16 20:09:41.005363
sensor.total_house_power,1300.19,2020-04-16 20:09:43.005496
sensor.total_house_power,1461.57,2020-04-16 20:09:44.008361
sensor.total_house_power,722.43,2020-04-16 20:09:45.005091
sensor.total_house_power,1520.86,2020-04-16 20:09:48.004826
sensor.total_house_power,961.43,2020-04-16 20:09:49.004001
sensor.total_house_power,738.76,2020-04-16 20:09:50.003225
sensor.total_house_power,950.85,2020-04-16 20:09:52.004164
sensor.total_house_power,1268.62,2020-04-16 20:09:53.004844
sensor.total_house_power,722.37,2020-04-16 20:09:54.005705
sensor.total_house_power,1211.43,2020-04-16 20:09:57.008385
sensor.total_house_power,1373.80,2020-04-16 20:09:58.025311
sensor.total_house_power,719.63,2020-04-16 20:09:58.944508
sensor.total_house_power,1457.13,2020-04-16 20:10:01.981060
sensor.total_house_power,717.15,2020-04-16 20:10:04.003515
sensor.total_house_power,909.31,2020-04-16 20:10:06.005345
sensor.total_house_power,1524.09,2020-04-16 20:10:07.006081
sensor.total_house_power,1275.56,2020-04-16 20:10:08.006153
sensor.total_house_power,1158.80,2020-04-16 20:10:11.006239
sensor.total_house_power,1512.33,2020-04-16 20:10:12.004225
sensor.total_house_power,744.70,2020-04-16 20:10:14.006655
sensor.total_house_power,1389.88,2020-04-16 20:10:16.004125
sensor.total_house_power,875.38,2020-04-16 20:10:19.008436
sensor.total_house_power,1507.92,2020-04-16 20:10:21.004712
sensor.total_house_power,1001.84,2020-04-16 20:10:23.004788
sensor.total_house_power,724.52,2020-04-16 20:10:24.003558
sensor.total_house_power,1061.80,2020-04-16 20:10:25.005355
sensor.total_house_power,1504.47,2020-04-16 20:10:26.005795
sensor.total_house_power,724.22,2020-04-16 20:10:28.006200
sensor.total_house_power,1308.01,2020-04-16 20:10:30.005602
sensor.total_house_power,1507.12,2020-04-16 20:10:31.004141
sensor.total_house_power,716.25,2020-04-16 20:10:32.932415
sensor.total_house_power,1504.46,2020-04-16 20:10:35.006774
sensor.total_house_power,921.50,2020-04-16 20:10:37.004738
sensor.total_house_power,721.06,2020-04-16 20:10:38.014655
sensor.total_house_power,983.52,2020-04-16 20:10:39.006770
sensor.total_house_power,1502.21,2020-04-16 20:10:40.004898
sensor.total_house_power,770.07,2020-04-16 20:10:42.004809
sensor.total_house_power,1213.52,2020-04-16 20:10:43.953290
sensor.total_house_power,1505.65,2020-04-16 20:10:45.005669
sensor.total_house_power,817.93,2020-04-16 20:10:47.031982
sensor.total_house_power,1456.69,2020-04-16 20:10:49.004420
sensor.total_house_power,1225.34,2020-04-16 20:10:51.006443
sensor.total_house_power,900.67,2020-04-16 20:10:53.004509
sensor.total_house_power,1506.04,2020-04-16 20:10:54.005310
sensor.total_house_power,1213.95,2020-04-16 20:10:56.005189
sensor.total_house_power,1135.52,2020-04-16 20:10:58.006317
sensor.total_house_power,1502.96,2020-04-16 20:10:59.004364
sensor.total_house_power,1326.42,2020-04-16 20:11:00.011489
sensor.total_house_power,718.70,2020-04-16 20:11:01.004829
sensor.total_house_power,1370.95,2020-04-16 20:11:03.009918
sensor.total_house_power,815.16,2020-04-16 20:11:06.009308
sensor.total_house_power,1508.47,2020-04-16 20:11:07.970083
sensor.total_house_power,719.01,2020-04-16 20:11:11.009647
sensor.total_house_power,1054.60,2020-04-16 20:11:12.175748
sensor.total_house_power,1510.90,2020-04-16 20:11:14.002896
sensor.total_house_power,840.87,2020-04-16 20:11:15.004457
sensor.total_house_power,1293.84,2020-04-16 20:11:17.008137
sensor.total_house_power,1511.48,2020-04-16 20:11:18.005310
sensor.total_house_power,1107.93,2020-04-16 20:11:19.003805
sensor.total_house_power,729.30,2020-04-16 20:11:20.003664
sensor.total_house_power,1508.85,2020-04-16 20:11:22.004822
sensor.total_house_power,1311.92,2020-04-16 20:11:23.940636
sensor.total_house_power,724.26,2020-04-16 20:11:25.003176
sensor.total_house_power,974.40,2020-04-16 20:11:26.004569
sensor.total_house_power,1076.75,2020-04-16 20:11:29.006455
sensor.total_house_power,725.06,2020-04-16 20:11:30.006152
sensor.total_house_power,1204.61,2020-04-16 20:11:31.009801
sensor.total_house_power,1502.99,2020-04-16 20:11:32.005691
sensor.total_house_power,975.54,2020-04-16 20:11:34.005474
sensor.total_house_power,736.38,2020-04-16 20:11:35.008560
sensor.total_house_power,1442.46,2020-04-16 20:11:35.954255
sensor.total_house_power,1173.92,2020-04-16 20:11:38.004531
sensor.total_house_power,715.85,2020-04-16 20:11:39.005837
sensor.total_house_power,882.43,2020-04-16 20:11:40.006623
sensor.total_house_power,1537.43,2020-04-16 20:11:41.004727
sensor.total_house_power,1137.93,2020-04-16 20:11:42.005137
sensor.total_house_power,719.53,2020-04-16 20:11:43.004613
sensor.total_house_power,1118.15,2020-04-16 20:11:45.005786
sensor.total_house_power,1506.44,2020-04-16 20:11:46.006848
sensor.total_house_power,1131.09,2020-04-16 20:11:47.003936
sensor.total_house_power,719.52,2020-04-16 20:11:48.007753
sensor.total_house_power,1359.03,2020-04-16 20:11:50.006702
sensor.total_house_power,905.76,2020-04-16 20:11:52.004570
sensor.total_house_power,720.74,2020-04-16 20:11:53.010102
sensor.total_house_power,1504.07,2020-04-16 20:11:55.099788
sensor.total_house_power,814.75,2020-04-16 20:11:57.014677
sensor.total_house_power,1027.43,2020-04-16 20:11:59.004614
sensor.total_house_power,1511.40,2020-04-16 20:12:00.006331
sensor.total_house_power,1292.09,2020-04-16 20:12:01.005217
sensor.total_house_power,722.99,2020-04-16 20:12:02.007228
sensor.total_house_power,1270.35,2020-04-16 20:12:04.006288
sensor.total_house_power,1507.35,2020-04-16 20:12:05.006949
sensor.total_house_power,1499.54,2020-04-16 20:12:08.929852
sensor.total_house_power,1327.83,2020-04-16 20:12:11.004730
sensor.total_house_power,722.94,2020-04-16 20:12:12.004467
sensor.total_house_power,946.90,2020-04-16 20:12:13.004352
sensor.total_house_power,1506.10,2020-04-16 20:12:14.003528
sensor.total_house_power,952.88,2020-04-16 20:12:16.004915
sensor.total_house_power,718.38,2020-04-16 20:12:17.003806
sensor.total_house_power,1177.37,2020-04-16 20:12:18.003539
sensor.total_house_power,1505.67,2020-04-16 20:12:19.009562
sensor.total_house_power,1264.73,2020-04-16 20:12:20.005716
sensor.total_house_power,724.30,2020-04-16 20:12:21.043817
sensor.total_house_power,1441.16,2020-04-16 20:12:23.004514
sensor.total_house_power,882.88,2020-04-16 20:12:25.006254
sensor.total_house_power,723.96,2020-04-16 20:12:26.005083
sensor.total_house_power,886.41,2020-04-16 20:12:27.004751
sensor.total_house_power,1510.46,2020-04-16 20:12:28.002855
sensor.total_house_power,940.30,2020-04-16 20:12:30.006694
sensor.total_house_power,717.56,2020-04-16 20:12:31.004500
sensor.total_house_power,1120.85,2020-04-16 20:12:32.004433
sensor.total_house_power,1505.10,2020-04-16 20:12:33.011439
sensor.total_house_power,1075.38,2020-04-16 20:12:35.005231
sensor.total_house_power,727.75,2020-04-16 20:12:36.004970
sensor.total_house_power,1362.33,2020-04-16 20:12:37.008499
sensor.total_house_power,830.20,2020-04-16 20:12:40.015090
sensor.total_house_power,1514.20,2020-04-16 20:12:42.011228
sensor.total_house_power,1007.07,2020-04-16 20:12:44.004790
sensor.total_house_power,721.53,2020-04-16 20:12:45.005693
sensor.total_house_power,1043.07,2020-04-16 20:12:46.004448
sensor.total_house_power,1502.90,2020-04-16 20:12:47.041302
sensor.total_house_power,1271.19,2020-04-16 20:12:48.025809
sensor.total_house_power,715.49,2020-04-16 20:12:49.007183
sensor.total_house_power,1288.24,2020-04-16 20:12:50.981040
sensor.total_house_power,1508.19,2020-04-16 20:12:52.004241
sensor.total_house_power,746.76,2020-04-16 20:12:53.009637
sensor.total_house_power,1504.13,2020-04-16 20:12:56.012548
sensor.total_house_power,734.13,2020-04-16 20:12:58.005249
sensor.total_house_power,975.73,2020-04-16 20:13:00.006394
sensor.total_house_power,1508.45,2020-04-16 20:13:01.020097
sensor.total_house_power,1065.31,2020-04-16 20:13:02.004179
sensor.total_house_power,723.24,2020-04-16 20:13:03.018696
sensor.total_house_power,1212.83,2020-04-16 20:13:05.005429
sensor.total_house_power,1513.42,2020-04-16 20:13:06.004550
sensor.total_house_power,975.72,2020-04-16 20:13:07.010237
sensor.total_house_power,727.92,2020-04-16 20:13:08.006556
sensor.total_house_power,1277.26,2020-04-16 20:13:10.007262
sensor.total_house_power,1508.02,2020-04-16 20:13:11.006265
sensor.total_house_power,909.63,2020-04-16 20:13:11.791117
sensor.total_house_power,723.61,2020-04-16 20:13:13.006609
sensor.total_house_power,1505.19,2020-04-16 20:13:14.782133
sensor.total_house_power,1271.52,2020-04-16 20:13:18.003578
sensor.total_house_power,964.88,2020-04-16 20:13:19.177947
sensor.total_house_power,1510.27,2020-04-16 20:13:20.002903
sensor.total_house_power,719.74,2020-04-16 20:13:23.014587
sensor.total_house_power,1195.76,2020-04-16 20:13:24.004827
sensor.total_house_power,1505.12,2020-04-16 20:13:25.006645
sensor.total_house_power,718.60,2020-04-16 20:13:27.006816
sensor.total_house_power,1427.61,2020-04-16 20:13:29.007335
sensor.total_house_power,1110.22,2020-04-16 20:13:31.005823
sensor.total_house_power,717.08,2020-04-16 20:13:32.005716
sensor.total_house_power,1501.87,2020-04-16 20:13:33.796887
sensor.total_house_power,1158.11,2020-04-16 20:13:36.005352
sensor.total_house_power,715.38,2020-04-16 20:13:37.006484
sensor.total_house_power,1109.36,2020-04-16 20:13:38.007015
sensor.total_house_power,1506.99,2020-04-16 20:13:39.005910
sensor.total_house_power,1278.67,2020-04-16 20:13:40.007144
sensor.total_house_power,710.82,2020-04-16 20:13:41.012134
sensor.total_house_power,1342.56,2020-04-16 20:13:43.005991
sensor.total_house_power,1518.35,2020-04-16 20:13:43.791145
sensor.total_house_power,1198.33,2020-04-16 20:13:45.017897
sensor.total_house_power,717.35,2020-04-16 20:13:46.006864
sensor.total_house_power,1505.57,2020-04-16 20:13:48.005956
sensor.total_house_power,744.82,2020-04-16 20:13:50.006778
sensor.total_house_power,1022.35,2020-04-16 20:13:52.012327
sensor.total_house_power,1508.75,2020-04-16 20:13:53.005096
sensor.total_house_power,1288.78,2020-04-16 20:13:54.003660
sensor.total_house_power,715.89,2020-04-16 20:13:55.006122
sensor.total_house_power,1263.57,2020-04-16 20:13:57.004773
sensor.total_house_power,1486.84,2020-04-16 20:13:58.002800
sensor.total_house_power,716.69,2020-04-16 20:13:59.004795
sensor.total_house_power,1486.70,2020-04-16 20:14:02.005861
sensor.total_house_power,718.55,2020-04-16 20:14:04.006004
sensor.total_house_power,934.11,2020-04-16 20:14:06.006603
sensor.total_house_power,1509.49,2020-04-16 20:14:07.016839
sensor.total_house_power,1013.77,2020-04-16 20:14:08.006473
sensor.total_house_power,723.66,2020-04-16 20:14:09.005736
sensor.total_house_power,1160.59,2020-04-16 20:14:11.005829
sensor.total_house_power,1525.28,2020-04-16 20:14:12.006121
sensor.total_house_power,1003.19,2020-04-16 20:14:13.006533
sensor.total_house_power,721.48,2020-04-16 20:14:14.005802
sensor.total_house_power,1419.66,2020-04-16 20:14:16.005583
sensor.total_house_power,977.44,2020-04-16 20:14:17.812809
sensor.total_house_power,727.22,2020-04-16 20:14:19.005377
sensor.total_house_power,1512.60,2020-04-16 20:14:20.811416
sensor.total_house_power,754.66,2020-04-16 20:14:23.003970
sensor.total_house_power,1097.99,2020-04-16 20:14:25.006760
sensor.total_house_power,1503.39,2020-04-16 20:14:26.006825
sensor.total_house_power,865.51,2020-04-16 20:14:27.005746
sensor.total_house_power,1326.27,2020-04-16 20:14:30.007245
sensor.total_house_power,1509.07,2020-04-16 20:14:31.005649
sensor.total_house_power,1074.70,2020-04-16 20:14:32.007166
sensor.total_house_power,726.62,2020-04-16 20:14:33.006300
sensor.total_house_power,1506.67,2020-04-16 20:14:35.007492
sensor.total_house_power,755.52,2020-04-16 20:14:37.006603
sensor.total_house_power,1014.49,2020-04-16 20:14:39.024310
sensor.total_house_power,1511.08,2020-04-16 20:14:40.005911
sensor.total_house_power,739.05,2020-04-16 20:14:42.012568
sensor.total_house_power,1241.06,2020-04-16 20:14:44.006367
sensor.total_house_power,1498.01,2020-04-16 20:14:45.006838
sensor.total_house_power,1078.19,2020-04-16 20:14:46.005890
sensor.total_house_power,716.67,2020-04-16 20:14:46.920971
sensor.total_house_power,1511.74,2020-04-16 20:14:49.004158
sensor.total_house_power,1030.23,2020-04-16 20:14:50.940028
sensor.total_house_power,754.20,2020-04-16 20:14:52.004375
sensor.total_house_power,1031.31,2020-04-16 20:14:53.004615
sensor.total_house_power,1535.54,2020-04-16 20:14:54.005427
sensor.total_house_power,753.39,2020-04-16 20:14:56.005290
sensor.total_house_power,1236.76,2020-04-16 20:14:58.020253
sensor.total_house_power,1541.01,2020-04-16 20:14:58.970231
sensor.total_house_power,849.39,2020-04-16 20:15:00.899379
sensor.total_house_power,1503.15,2020-04-16 20:15:03.005353
sensor.total_house_power,1253.72,2020-04-16 20:15:04.847773
sensor.total_house_power,751.29,2020-04-16 20:15:06.004984
sensor.total_house_power,950.24,2020-04-16 20:15:07.011041
sensor.total_house_power,1542.37,2020-04-16 20:15:08.004089
sensor.total_house_power,1386.04,2020-04-16 20:15:10.004592
sensor.total_house_power,751.76,2020-04-16 20:15:11.008442
sensor.total_house_power,1188.05,2020-04-16 20:15:12.003826
sensor.total_house_power,1534.99,2020-04-16 20:15:13.005306
sensor.total_house_power,996.64,2020-04-16 20:15:14.929631
sensor.total_house_power,758.51,2020-04-16 20:15:16.005719
sensor.total_house_power,1429.05,2020-04-16 20:15:17.004859
sensor.total_house_power,1339.06,2020-04-16 20:15:19.005297
sensor.total_house_power,1539.56,2020-04-16 20:15:22.046015
sensor.total_house_power,756.08,2020-04-16 20:15:25.315774
sensor.total_house_power,1026.01,2020-04-16 20:15:26.004570
sensor.total_house_power,1552.28,2020-04-16 20:15:27.003038
sensor.total_house_power,760.01,2020-04-16 20:15:30.006649
sensor.total_house_power,1258.52,2020-04-16 20:15:31.004818
sensor.total_house_power,1543.94,2020-04-16 20:15:32.005276
sensor.total_house_power,924.84,2020-04-16 20:15:34.004737
sensor.total_house_power,754.50,2020-04-16 20:15:35.007531
sensor.total_house_power,1736.73,2020-04-16 20:15:36.007332
sensor.total_house_power,1393.02,2020-04-16 20:15:38.008951
sensor.total_house_power,899.17,2020-04-16 20:15:39.004153
sensor.total_house_power,1083.16,2020-04-16 20:15:40.005277
sensor.total_house_power,1676.62,2020-04-16 20:15:41.005335
sensor.total_house_power,947.62,2020-04-16 20:15:43.006195
sensor.total_house_power,1315.86,2020-04-16 20:15:44.901017
sensor.total_house_power,1678.66,2020-04-16 20:15:46.005054
sensor.total_house_power,1425.13,2020-04-16 20:15:47.004270
sensor.total_house_power,887.54,2020-04-16 20:15:48.007397
sensor.total_house_power,1543.27,2020-04-16 20:15:49.892917
sensor.total_house_power,900.86,2020-04-16 20:15:52.004608
sensor.total_house_power,1675.46,2020-04-16 20:15:55.009153
sensor.total_house_power,1094.52,2020-04-16 20:15:56.004035
sensor.total_house_power,888.46,2020-04-16 20:15:57.004648
sensor.total_house_power,1237.36,2020-04-16 20:15:59.004958
sensor.total_house_power,1676.20,2020-04-16 20:16:00.005845
sensor.total_house_power,994.96,2020-04-16 20:16:01.008411
sensor.total_house_power,1461.84,2020-04-16 20:16:04.006663
sensor.total_house_power,1670.49,2020-04-16 20:16:05.003456
sensor.total_house_power,1273.28,2020-04-16 20:16:06.005945
sensor.total_house_power,889.89,2020-04-16 20:16:07.008203
sensor.total_house_power,1670.89,2020-04-16 20:16:09.008449
sensor.total_house_power,886.54,2020-04-16 20:16:11.004912
sensor.total_house_power,1151.26,2020-04-16 20:16:13.005039
sensor.total_house_power,1678.11,2020-04-16 20:16:14.004822
sensor.total_house_power,885.74,2020-04-16 20:16:16.005386
sensor.total_house_power,1145.25,2020-04-16 20:16:18.004065
sensor.total_house_power,1667.41,2020-04-16 20:16:19.009440
sensor.total_house_power,1349.47,2020-04-16 20:16:19.583498
sensor.total_house_power,886.46,2020-04-16 20:16:21.004845
sensor.total_house_power,1388.53,2020-04-16 20:16:23.005732
sensor.total_house_power,1664.68,2020-04-16 20:16:24.005233
sensor.total_house_power,1335.20,2020-04-16 20:16:25.005970
sensor.total_house_power,885.09,2020-04-16 20:16:26.015499
sensor.total_house_power,1625.47,2020-04-16 20:16:28.017155
sensor.total_house_power,1008.83,2020-04-16 20:16:30.006445
sensor.total_house_power,1085.85,2020-04-16 20:16:32.006623
sensor.total_house_power,1671.18,2020-04-16 20:16:32.610126
sensor.total_house_power,1005.16,2020-04-16 20:16:35.007584
sensor.total_house_power,1314.87,2020-04-16 20:16:37.006030
sensor.total_house_power,1668.87,2020-04-16 20:16:37.663661
sensor.total_house_power,1349.35,2020-04-16 20:16:40.114265
sensor.total_house_power,878.37,2020-04-16 20:16:41.005908
sensor.total_house_power,1419.38,2020-04-16 20:16:42.005349
sensor.total_house_power,1664.10,2020-04-16 20:16:43.004583
sensor.total_house_power,930.29,2020-04-16 20:16:44.004920
sensor.total_house_power,1645.25,2020-04-16 20:16:47.007427
sensor.total_house_power,1283.62,2020-04-16 20:16:47.476694
sensor.total_house_power,889.41,2020-04-16 20:16:49.009640
sensor.total_house_power,1113.90,2020-04-16 20:16:51.007134
sensor.total_house_power,1529.76,2020-04-16 20:16:52.011761
sensor.total_house_power,885.42,2020-04-16 20:16:53.012019
sensor.total_house_power,1336.90,2020-04-16 20:16:56.004776
sensor.total_house_power,1006.01,2020-04-16 20:16:57.022567
sensor.total_house_power,1577.01,2020-04-16 20:17:01.007223
sensor.total_house_power,1053.01,2020-04-16 20:17:02.006046
sensor.total_house_power,887.60,2020-04-16 20:17:03.005481
sensor.total_house_power,1669.74,2020-04-16 20:17:06.022962
sensor.total_house_power,964.55,2020-04-16 20:17:07.003882
sensor.total_house_power,1272.90,2020-04-16 20:17:10.004562
sensor.total_house_power,1671.64,2020-04-16 20:17:11.009670
sensor.total_house_power,1368.57,2020-04-16 20:17:12.004495
sensor.total_house_power,884.22,2020-04-16 20:17:13.005907
sensor.total_house_power,1497.80,2020-04-16 20:17:15.005858
sensor.total_house_power,1664.60,2020-04-16 20:17:16.005929
sensor.total_house_power,1215.51,2020-04-16 20:17:17.006224
sensor.total_house_power,881.65,2020-04-16 20:17:18.005494
sensor.total_house_power,1659.73,2020-04-16 20:17:19.479986
sensor.total_house_power,1411.91,2020-04-16 20:17:21.005931
sensor.total_house_power,882.69,2020-04-16 20:17:21.475290
sensor.total_house_power,1178.39,2020-04-16 20:17:24.005087
sensor.total_house_power,1665.15,2020-04-16 20:17:25.005628
sensor.total_house_power,1250.00,2020-04-16 20:17:26.006413
sensor.total_house_power,877.66,2020-04-16 20:17:27.085731
sensor.total_house_power,1424.76,2020-04-16 20:17:29.036042
sensor.total_house_power,884.36,2020-04-16 20:17:31.005666
sensor.total_house_power,1661.74,2020-04-16 20:17:34.005025
sensor.total_house_power,1092.46,2020-04-16 20:17:35.005240
sensor.total_house_power,755.54,2020-04-16 20:17:36.006410
sensor.total_house_power,996.49,2020-04-16 20:17:38.005832
sensor.total_house_power,1545.18,2020-04-16 20:17:39.004622
sensor.total_house_power,906.20,2020-04-16 20:17:40.006662
sensor.total_house_power,1232.51,2020-04-16 20:17:43.005337
sensor.total_house_power,1539.50,2020-04-16 20:17:44.005723
sensor.total_house_power,957.22,2020-04-16 20:17:45.006249
sensor.total_house_power,759.86,2020-04-16 20:17:46.006222
sensor.total_house_power,1472.04,2020-04-16 20:17:48.004985
sensor.total_house_power,757.88,2020-04-16 20:17:50.006074
sensor.total_house_power,1544.47,2020-04-16 20:17:52.494091
sensor.total_house_power,829.53,2020-04-16 20:17:54.005406
sensor.total_house_power,1144.53,2020-04-16 20:17:57.005178
sensor.total_house_power,1541.92,2020-04-16 20:17:58.072229
sensor.total_house_power,876.53,2020-04-16 20:17:59.007675
sensor.total_house_power,1387.74,2020-04-16 20:18:02.004158
sensor.total_house_power,756.67,2020-04-16 20:18:04.006767
sensor.total_house_power,1562.80,2020-04-16 20:18:06.612460
sensor.total_house_power,1041.88,2020-04-16 20:18:08.009547
sensor.total_house_power,760.09,2020-04-16 20:18:09.003626
sensor.total_house_power,1084.70,2020-04-16 20:18:11.004633
sensor.total_house_power,1526.27,2020-04-16 20:18:12.006536
sensor.total_house_power,754.10,2020-04-16 20:18:13.010895
sensor.total_house_power,1314.79,2020-04-16 20:18:15.544909
sensor.total_house_power,1495.38,2020-04-16 20:18:17.007862
sensor.total_house_power,763.80,2020-04-16 20:18:18.005184
sensor.total_house_power,1549.26,2020-04-16 20:18:21.004764
sensor.total_house_power,926.80,2020-04-16 20:18:23.004637
sensor.total_house_power,764.62,2020-04-16 20:18:23.710196
sensor.total_house_power,1006.37,2020-04-16 20:18:25.005507
sensor.total_house_power,1541.74,2020-04-16 20:18:26.006917
sensor.total_house_power,960.43,2020-04-16 20:18:27.559872
sensor.total_house_power,1256.32,2020-04-16 20:18:30.006953
sensor.total_house_power,1546.86,2020-04-16 20:18:31.027493
sensor.total_house_power,1370.78,2020-04-16 20:18:32.004146
sensor.total_house_power,757.08,2020-04-16 20:18:33.005331
sensor.total_house_power,1486.16,2020-04-16 20:18:35.006798
sensor.total_house_power,1195.51,2020-04-16 20:18:37.012376
sensor.total_house_power,753.66,2020-04-16 20:18:38.003646
sensor.total_house_power,936.20,2020-04-16 20:18:39.007386
sensor.total_house_power,1545.69,2020-04-16 20:18:40.005375
sensor.total_house_power,1044.74,2020-04-16 20:18:42.007632
sensor.total_house_power,758.86,2020-04-16 20:18:43.005277
sensor.total_house_power,1173.64,2020-04-16 20:18:44.013452
sensor.total_house_power,1543.54,2020-04-16 20:18:45.006772
sensor.total_house_power,1166.18,2020-04-16 20:18:47.006694
sensor.total_house_power,754.20,2020-04-16 20:18:48.007157
sensor.total_house_power,1396.64,2020-04-16 20:18:49.017277
sensor.total_house_power,1212.90,2020-04-16 20:18:52.004940
sensor.total_house_power,844.84,2020-04-16 20:18:53.006092
sensor.total_house_power,1534.15,2020-04-16 20:18:54.005622
sensor.total_house_power,1120.37,2020-04-16 20:18:55.552375
sensor.total_house_power,757.73,2020-04-16 20:18:57.003672
sensor.total_house_power,1087.72,2020-04-16 20:18:57.528024
sensor.total_house_power,1537.62,2020-04-16 20:18:59.005447
sensor.total_house_power,765.77,2020-04-16 20:19:01.014593
sensor.total_house_power,1319.54,2020-04-16 20:19:03.006586
sensor.total_house_power,1531.11,2020-04-16 20:19:04.006775
sensor.total_house_power,1330.02,2020-04-16 20:19:05.007734
sensor.total_house_power,761.09,2020-04-16 20:19:06.005630
sensor.total_house_power,761.25,2020-04-16 20:19:10.007163
sensor.total_house_power,1046.90,2020-04-16 20:19:12.004796
sensor.total_house_power,1547.22,2020-04-16 20:19:13.005130
sensor.total_house_power,1345.65,2020-04-16 20:19:14.006502
sensor.total_house_power,760.22,2020-04-16 20:19:15.010591
sensor.total_house_power,1287.73,2020-04-16 20:19:17.007123
sensor.total_house_power,1538.49,2020-04-16 20:19:18.004905
sensor.total_house_power,1027.83,2020-04-16 20:19:18.763085
sensor.total_house_power,760.12,2020-04-16 20:19:20.006289
sensor.total_house_power,1556.64,2020-04-16 20:19:22.008171
sensor.total_house_power,1224.15,2020-04-16 20:19:23.006653
sensor.total_house_power,755.90,2020-04-16 20:19:24.008949
sensor.total_house_power,968.26,2020-04-16 20:19:26.004550
sensor.total_house_power,1542.31,2020-04-16 20:19:27.006239
sensor.total_house_power,1061.97,2020-04-16 20:19:28.006118
sensor.total_house_power,750.44,2020-04-16 20:19:29.006434
sensor.total_house_power,752.82,2020-04-16 20:19:32.609555
sensor.total_house_power,1423.50,2020-04-16 20:19:36.005446
sensor.total_house_power,1091.22,2020-04-16 20:19:37.006465
sensor.total_house_power,751.17,2020-04-16 20:19:38.009458
sensor.total_house_power,1565.53,2020-04-16 20:19:41.005745
sensor.total_house_power,1000.70,2020-04-16 20:19:42.007286
sensor.total_house_power,757.88,2020-04-16 20:19:43.009766
sensor.total_house_power,1119.85,2020-04-16 20:19:45.004715
